Time,Size,Amazon Echo,Belkin Motion,Belkin Switch,Blipcare BloodPressure Meter,HP Printer,Dropcam,Insteon Camera,LIFX Smart Bulb,NEST Smoke Alarm,Netatmo Welcome Camera,Netatmo Weather Station,PIX-STAR Photo-frame,Samsung SmartCam,Smart Things,TP-Link Day Night Cloud camera,TP-Link Smart plug,Triby Speaker,Withings Smart Baby Monitor,Withings Smart scale,Withings Aura smart sleep sensor,iHome Plug,Samsung Galaxy Tab,Android Phone 1,Laptop,MacBook,Android Phone 2,iPhone,MacBook/iPhone,User Activity
2016/9/28 4:34,63627,13,105,60,0,2,114,37,8,0,6,0,0,52,14,3,0,9,24,0,18,4,5,0,0,0,0,0,0,0
2016/9/28 4:35,40704,55,0,0,0,2,112,24,2,0,6,0,0,6,14,31,0,4,39,0,18,4,1,0,0,0,0,0,0,0
2016/9/28 4:36,58724,20,108,60,0,0,118,24,2,0,10,0,0,53,14,3,3,5,33,0,18,3,0,0,0,0,0,0,0,0
2016/9/28 4:37,31232,14,0,3,0,2,140,17,2,0,6,4,0,7,21,16,0,2,22,0,18,4,1,0,0,0,0,0,0,0
2016/9/28 4:38,59037,45,82,60,0,2,127,26,4,0,8,9,0,29,18,3,0,5,24,0,18,3,1,0,0,0,0,0,0,0
2016/9/28 4:39,43922,18,0,0,0,0,178,45,8,0,8,1,0,7,14,3,0,7,24,0,18,3,2,0,0,0,0,0,0,0
2016/9/28 4:40,34108,18,0,0,0,2,161,25,2,0,8,5,0,7,14,3,4,2,24,0,20,4,0,0,0,0,0,0,0,0
2016/9/28 4:41,60806,19,86,63,0,4,112,14,21,0,6,0,28,30,18,3,0,5,24,0,18,3,0,0,0,0,0,0,0,0
2016/9/28 4:42,27146,13,0,0,0,0,112,25,4,0,8,5,7,6,18,3,0,2,22,0,18,3,0,0,0,0,0,0,0,0
2016/9/28 4:43,52612,44,83,60,0,2,104,15,2,0,6,5,0,29,14,3,4,3,22,0,18,3,0,0,0,0,0,0,0,0
2016/9/28 4:44,35321,15,0,0,0,2,105,57,8,0,8,1,0,7,19,3,3,7,24,0,18,4,0,0,0,0,0,0,0,0
2016/9/28 4:45,33649,17,3,0,0,0,129,15,4,0,6,24,5,6,18,3,0,2,39,0,18,4,1,0,0,0,0,0,0,0
2016/9/28 4:46,66189,18,188,169,0,2,140,24,2,0,6,0,0,29,18,3,0,5,24,0,18,3,0,0,0,0,0,0,0,0
2016/9/28 4:47,24041,13,0,0,0,2,114,15,2,0,6,0,0,7,14,3,0,2,24,0,18,4,0,0,0,0,0,0,0,0
2016/9/28 4:48,37637,42,0,0,0,1,122,24,2,0,19,0,0,6,18,3,3,5,33,0,18,3,0,0,0,0,0,0,0,0
2016/9/28 4:49,60208,21,85,60,0,3,111,43,13,0,6,0,0,31,22,3,0,7,22,0,20,4,0,0,0,0,0,0,0,0
2016/9/28 4:50,41818,41,3,3,0,2,151,25,4,0,10,0,0,7,14,31,0,2,24,0,20,4,0,0,0,0,0,0,0,0
2016/9/28 4:51,56441,23,82,60,0,2,160,15,4,0,6,0,0,29,18,3,0,5,24,0,18,4,0,0,0,0,0,0,0,0
2016/9/28 4:52,30440,18,0,0,0,0,112,28,22,0,8,5,0,7,14,3,3,2,24,0,18,4,4,0,0,0,0,0,0,0
2016/9/28 4:53,51113,45,0,0,0,2,204,18,4,0,6,24,29,6,16,3,0,5,24,0,18,4,0,0,0,0,0,0,0,0
2016/9/28 4:54,62016,16,85,60,0,4,120,56,8,0,8,0,7,29,16,3,0,5,22,0,18,4,0,0,0,0,0,0,0,0
2016/9/28 4:55,26705,14,0,3,0,0,108,15,2,0,6,0,0,6,14,4,0,2,37,0,18,4,0,0,0,0,0,0,0,0
2016/9/28 4:56,59080,22,82,60,0,4,162,26,2,0,10,0,0,28,18,3,3,4,24,0,18,4,0,0,0,0,0,0,0,0
2016/9/28 4:57,26487,16,4,0,0,2,110,16,2,0,6,0,0,7,16,16,0,2,24,0,18,4,0,0,0,0,0,0,0,0
2016/9/28 4:58,55474,45,83,64,0,0,124,25,2,0,8,0,0,29,20,5,0,5,24,0,18,3,0,0,0,0,0,0,0,0
2016/9/28 4:59,54047,12,3,3,0,4,116,54,8,0,74,0,0,7,14,3,0,7,24,0,18,3,0,0,0,0,0,0,0,0
2016/9/28 5:00,57454,14,105,60,0,2,132,15,2,0,11,0,0,53,14,3,3,2,22,0,18,4,0,0,0,0,0,0,0,0
2016/9/28 5:01,25446,15,0,0,0,0,110,25,4,0,9,0,0,6,19,3,0,5,23,0,20,4,0,0,0,0,0,0,0,0
2016/9/28 5:02,29260,17,0,0,0,2,126,14,23,0,11,3,0,7,14,3,0,2,23,0,18,4,0,0,0,0,0,0,0,0
2016/9/28 5:03,65349,42,85,60,0,2,172,30,2,0,15,7,0,29,14,3,0,5,24,0,18,4,0,0,0,0,0,0,0,0
2016/9/28 5:04,37578,17,0,3,0,0,119,49,8,0,8,6,0,6,18,3,4,5,24,0,18,4,0,0,0,0,0,0,0,0
2016/9/28 5:05,74546,42,82,60,0,2,109,28,2,0,6,23,33,28,16,31,0,2,39,0,18,3,0,0,0,0,0,0,0,0
2016/9/28 5:06,25881,16,0,0,0,2,116,19,2,0,6,0,7,7,17,3,0,5,22,0,18,3,0,0,0,0,0,0,0,0
2016/9/28 5:07,42768,17,54,31,0,0,120,28,2,0,6,0,0,30,16,5,0,2,24,0,18,3,0,0,0,0,0,0,0,0
2016/9/28 5:08,39238,46,32,32,0,2,116,18,2,0,10,0,0,6,18,3,3,5,22,0,18,4,0,0,0,0,0,0,0,0
2016/9/28 5:09,36903,14,0,0,0,2,135,48,8,0,6,0,0,6,17,3,0,7,24,0,18,4,0,0,0,0,0,0,0,0
2016/9/28 5:10,515628,24,196,163,0,0,107,18,2,0,8,0,0,39,14,3,0,2,24,0,18,4,0,0,0,1264,0,0,0,5
2016/9/28 5:11,338992,259,48,0,0,2,276,26,2,0,158,0,0,42,29,3,2,5,47,0,43,3,0,0,0,56,0,0,0,5
2016/9/28 5:12,3891734,15,3,0,0,4,537,15,30,0,407,4,6,115,19,3,28,2,22,0,29,3,0,0,0,5252,0,0,0,5
2016/9/28 5:13,853070,96,216,3,0,0,557,24,7,0,6,25,0,136,18,4,1,5,24,0,52,4,56,0,0,1480,0,0,0,5
2016/9/28 5:14,500583,13,0,0,0,2,462,47,8,0,400,0,0,122,18,3,0,7,47,0,21,3,4,0,0,262,0,0,0,5
2016/9/28 5:15,504177,12,0,0,0,4,431,25,2,0,207,0,0,58,19,3,1,2,50,0,27,3,21,0,0,673,0,0,0,5
2016/9/28 5:16,11403362,13,82,60,0,0,493,15,2,0,172,0,0,147,24,3,6,4,24,0,18,3,2,0,0,12869,0,0,0,5
2016/9/28 5:17,24767157,7576,199,3,0,2,583,26,20,0,205,0,29,122,22,16,0,2,47,0,18,3,3644,0,0,15445,0,0,0,5
2016/9/28 5:18,14627310,91,293,0,0,2,579,15,2,0,195,0,8,115,18,3,0,5,33,0,18,4,191,0,0,13066,0,0,0,5
2016/9/28 5:19,6514321,80,180,60,0,0,215,55,23,0,219,0,0,46,29,3,0,5,24,0,20,3,106,0,0,5765,0,0,0,5
2016/9/28 5:20,6527925,15,0,0,0,2,140,27,2,0,8,0,0,31,14,3,4,2,23,0,18,3,234,0,0,6115,0,0,0,5
2016/9/28 5:21,4159301,67,87,60,0,4,106,18,4,0,6,0,29,34,21,28,0,5,23,0,20,4,86,0,0,4200,0,0,0,5
2016/9/28 5:22,5719891,16,0,3,0,0,108,29,4,0,8,2,7,7,16,3,0,2,35,0,20,4,9,0,0,5027,0,0,0,5
2016/9/28 5:23,5641965,44,82,60,0,2,116,17,24,0,6,7,0,49,14,3,0,5,24,0,20,4,30,0,0,4890,0,0,0,5
2016/9/28 5:24,5618591,13,0,0,0,2,123,55,8,0,6,6,0,35,15,3,3,7,22,0,18,4,16,0,0,5552,0,0,0,5
2016/9/28 5:25,5659545,13,0,0,0,0,127,15,2,0,6,3,34,39,18,3,0,2,39,0,18,3,26,0,0,5409,0,0,0,5
2016/9/28 5:26,7654386,23,85,63,0,2,110,26,4,0,9,2,21,103,14,3,0,5,24,0,18,3,11,0,0,7480,0,0,0,5
2016/9/28 5:27,5558310,14,0,0,0,2,116,15,2,0,6,5,0,50,15,3,0,2,22,0,18,3,36,0,0,4780,0,0,0,5
2016/9/28 5:28,6222019,43,0,0,0,0,110,27,2,0,6,0,0,53,19,3,4,5,36,0,18,3,7,0,0,5645,0,0,0,5
2016/9/28 5:29,7238912,15,86,60,0,2,148,45,8,0,6,6,28,111,19,3,0,5,24,0,18,3,43,0,0,6283,0,0,0,5
2016/9/28 5:30,5720055,17,3,4,0,4,142,27,4,0,8,22,8,76,14,3,0,2,22,0,22,4,4,0,0,5338,0,0,0,5
2016/9/28 5:31,7782786,14,85,63,0,0,128,16,2,0,8,0,0,56,14,3,0,4,24,0,18,4,5,0,0,6845,0,0,0,5
2016/9/28 5:32,5626437,17,0,0,0,4,114,28,2,0,6,0,0,29,18,3,3,2,24,0,20,3,9,0,0,5291,0,0,0,5
2016/9/28 5:33,5719824,47,0,0,0,2,130,19,2,0,6,0,30,46,17,3,0,5,22,0,18,4,73,0,0,4997,0,0,0,5
2016/9/28 5:34,7272795,18,82,60,0,0,127,63,27,0,8,0,7,137,14,3,0,7,35,0,18,4,10,0,0,6483,0,0,0,5
2016/9/28 5:35,6184563,43,3,3,0,2,125,19,2,0,30,0,0,92,14,31,0,2,39,0,18,4,12,0,0,5991,0,0,0,5
2016/9/28 5:36,6277775,12,200,165,0,2,128,31,4,0,6,0,6,80,14,3,3,5,33,0,18,4,5,0,0,6515,0,0,0,5
2016/9/28 5:37,5380487,18,0,0,0,0,120,20,2,0,6,0,29,76,24,16,0,2,24,0,18,3,14,0,0,4995,0,0,0,5
2016/9/28 5:38,6065315,44,0,0,0,4,102,29,2,0,6,9,8,6,18,3,0,5,24,0,20,4,0,0,0,5570,0,0,0,5
2016/9/28 5:39,9589475,15,88,62,0,4,114,51,8,0,8,5,9,31,14,3,4,5,23,0,18,3,0,0,0,9138,0,0,0,5
2016/9/28 5:40,6393899,20,0,3,0,0,96,23,2,0,8,0,0,8,14,3,0,2,23,0,20,3,0,0,0,6021,0,0,0,5
2016/9/28 5:41,7497138,13,82,60,0,2,116,28,2,0,6,5,29,29,18,3,0,5,24,0,18,3,1,0,0,6508,0,0,0,5
2016/9/28 5:42,10734177,13,0,0,0,2,124,16,2,0,12,4,8,6,16,3,0,2,22,0,18,4,4,0,0,10593,0,0,0,5
2016/9/28 5:43,8020852,45,0,0,0,0,112,27,2,0,6,1,0,7,16,3,10,5,36,0,18,4,0,0,0,7447,0,0,0,5
2016/9/28 5:44,6176399,16,86,60,0,4,110,45,8,0,6,5,0,29,14,3,0,7,24,0,20,4,0,0,0,5014,0,0,0,5
2016/9/28 5:45,6124896,14,0,3,0,4,120,28,21,0,6,4,0,6,18,3,0,2,39,0,18,4,0,0,0,5417,0,0,0,5
2016/9/28 5:46,5793754,19,0,0,0,0,122,16,2,0,6,2,5,6,14,3,0,4,22,0,70,3,0,0,0,5580,0,0,0,5
2016/9/28 5:47,6164120,14,82,60,0,2,136,26,4,0,6,23,0,28,18,16,3,4,24,0,18,3,4,0,0,5256,0,0,0,5
2016/9/28 5:48,5453590,48,3,0,0,2,124,17,2,0,8,0,0,30,18,3,0,5,33,0,18,3,12,0,0,5130,0,0,0,5
2016/9/28 5:49,5937188,16,86,63,0,0,161,57,14,0,6,0,6,32,19,3,0,5,35,0,20,3,6,0,0,5522,0,0,0,5
2016/9/28 5:50,6017461,43,0,0,0,4,99,19,2,0,6,0,0,42,14,3,0,2,24,0,36,3,25,0,0,5534,0,0,0,5
2016/9/28 5:51,7576270,16,82,60,0,4,120,30,2,0,6,0,0,30,14,31,3,4,24,0,18,4,2,0,0,7144,0,0,0,5
2016/9/28 5:52,6772586,13,144,0,0,0,322,19,2,0,169,0,0,62,29,3,0,2,58,0,20,4,227,0,0,6345,0,0,0,5
2016/9/28 5:53,3024581,42,3,0,0,2,296,30,16,0,185,8,29,45,18,3,0,5,35,0,20,4,209,0,0,4253,0,0,0,5
2016/9/28 5:54,3709224,16,129,63,0,4,377,45,8,0,384,7,8,112,17,3,0,7,22,0,18,4,16,0,0,4444,0,0,0,5
2016/9/28 5:55,148790,17,0,0,0,0,283,27,2,0,6,0,0,74,14,3,3,2,39,0,20,4,4,0,0,540,0,0,0,5
2016/9/28 5:56,4663653,24,104,60,0,4,314,16,23,0,400,24,0,132,14,3,0,4,24,0,18,3,50,0,0,7039,0,0,0,5
2016/9/28 5:57,2527894,15,3,0,0,2,197,26,2,0,171,0,30,62,20,3,0,2,24,0,20,3,20,0,0,3940,0,0,0,5
2016/9/28 5:58,227171,44,0,3,0,0,253,16,2,0,8,0,7,42,23,3,0,4,34,0,57,3,5,0,0,645,0,0,0,5
2016/9/28 5:59,604372,21,104,60,0,2,305,55,8,0,6,0,0,99,14,3,3,5,24,0,18,3,11,0,0,1098,0,0,0,5
2016/9/28 6:00,4902591,17,4,0,0,2,247,18,2,0,182,0,0,52,14,3,0,2,22,0,18,3,12,0,0,6322,0,0,0,5
2016/9/28 6:01,9459166,13,193,172,0,0,245,28,4,0,13,0,86,85,18,3,0,5,24,0,20,3,7,0,0,11086,0,0,0,5
2016/9/28 6:02,3704715,16,152,0,0,2,408,18,2,0,6,0,8,58,22,3,0,2,24,0,18,4,18,0,0,4670,0,0,0,5
2016/9/28 6:03,1151549,42,0,3,0,2,331,29,16,0,1141,7,8,102,22,3,3,4,24,0,18,3,242,0,0,386,0,0,0,5
2016/9/28 6:04,203221,18,142,120,0,0,290,58,8,0,8,9,0,95,24,3,0,7,35,0,20,4,11,0,0,397,0,0,0,5
2016/9/28 6:05,24810865,48,0,0,0,2,305,19,4,0,26,0,28,59,19,31,0,2,37,0,18,3,59,0,0,28578,0,0,0,5
2016/9/28 6:06,3182082,13,3,0,0,2,304,29,2,0,157,24,12,85,18,3,0,4,22,0,20,3,94,0,0,4942,0,0,0,5
2016/9/28 6:07,5073523,19,142,123,0,0,234,16,24,0,13,0,0,46,21,15,3,2,24,0,18,3,11,0,0,6389,0,0,0,5
2016/9/28 6:08,3813490,42,0,0,0,4,162,28,2,0,12,0,0,6,19,3,0,4,24,0,78,3,0,0,0,5435,0,0,0,5
2016/9/28 6:09,4736377,13,82,60,0,2,289,36,8,0,907,0,31,97,14,3,0,5,36,0,41,4,24,0,0,5901,0,0,0,5
2016/9/28 6:10,5915981,24,0,0,0,0,175,29,2,0,195,0,8,52,16,3,0,2,24,0,18,4,6,0,0,6595,0,0,0,5
2016/9/28 6:11,250029,12,25,0,0,2,228,19,4,0,198,0,0,78,15,3,3,5,48,0,18,4,13,0,0,362,0,0,0,5
2016/9/28 6:12,3025445,14,0,3,0,2,276,29,4,0,35,0,0,44,20,3,0,2,33,0,18,4,22,0,0,4437,0,0,0,5
2016/9/28 6:13,5363125,45,82,60,0,0,228,15,2,0,165,25,35,53,14,3,0,4,24,0,18,4,1,0,0,7016,0,0,0,5
2016/9/28 6:14,5434929,18,0,0,0,2,344,59,8,0,190,0,7,45,14,3,0,7,35,0,18,4,8,0,0,7136,0,0,0,5
2016/9/28 6:15,4791981,20,3,0,0,4,186,20,2,0,162,0,9,31,17,3,4,2,39,0,18,4,7,0,0,6133,0,0,0,5
2016/9/28 6:16,855951,19,142,123,0,0,190,29,2,0,33,0,0,28,14,3,0,4,24,0,20,4,6,0,0,1371,0,0,0,5
2016/9/28 6:17,11741564,12,51,0,0,2,354,18,2,0,155,0,30,80,23,3,0,2,22,0,18,4,13,0,0,13328,0,0,0,5
2016/9/28 6:18,3257873,45,0,0,0,2,475,30,35,0,409,0,8,99,29,3,0,5,22,0,18,4,229,0,0,4086,0,0,0,9
2016/9/28 6:19,17518532,18,132,61,0,0,480,39,8,0,199,0,0,137,21,3,3,5,35,0,20,4,24,0,0,20823,0,0,0,5
2016/9/28 6:20,389278,28,154,0,0,2,238,23,2,0,238,0,0,57,23,3,0,2,36,0,20,4,45,0,0,375,0,0,0,5
2016/9/28 6:21,1228342,28,49,3,0,2,175,18,2,0,6,0,1017,42,16,31,0,5,24,0,18,4,15,0,0,479,0,0,0,5
2016/9/28 6:22,529634,12,150,30,0,1,268,31,2,0,200,0,70,103,22,0,0,2,24,0,18,3,36,0,0,765,0,0,0,5
2016/9/28 6:23,431300,157,145,0,0,1,520,19,4,0,159,5,0,107,14,3,4,5,36,0,20,3,17,0,0,450,0,0,0,5
2016/9/28 6:24,449581,14,135,60,0,4,551,61,8,0,13,9,0,137,19,3,0,7,20,0,18,3,12,0,0,775,0,0,0,5
2016/9/28 6:25,3426407,18,0,3,0,4,299,30,2,0,35,1,473,45,19,3,0,2,35,0,18,3,12,0,0,5562,0,0,0,5
2016/9/28 6:26,1606178,17,0,0,0,0,210,19,14,0,731,5,13,43,16,3,0,4,40,0,18,4,237,0,0,1442,0,0,0,5
2016/9/28 6:27,770866,13,188,165,0,2,240,30,16,0,253,0,1,100,19,16,3,2,24,0,18,3,268,0,0,1228,0,0,0,5
2016/9/28 6:28,459750,44,0,0,0,2,313,19,21,0,166,5,0,93,22,3,0,10,24,0,18,3,34,0,0,906,0,0,0,5
2016/9/28 6:29,520249,20,3,0,0,0,347,59,20,0,215,4,74,66,14,3,0,0,35,0,18,4,3,0,0,899,0,0,0,5
2016/9/28 6:30,353589,16,243,123,0,2,308,19,2,0,6,1,7,92,23,3,0,2,32,0,18,3,0,0,0,660,0,0,0,5
2016/9/28 6:31,605404,18,0,0,0,2,455,30,2,0,378,6,0,66,23,3,3,5,24,0,18,4,0,0,0,557,0,0,0,5
2016/9/28 6:32,1631885,608,167,60,0,0,602,19,11,0,978,25,0,127,27,3,0,2,24,0,20,3,1,0,0,922,0,0,0,5
2016/9/28 6:33,3161952,123,52,4,0,2,584,31,9,0,1046,0,31,102,32,3,0,12,24,0,20,4,1,0,0,4128,0,0,0,5
2016/9/28 6:34,1507887,1334,325,123,0,4,555,46,20,0,647,0,8,149,15,3,0,2,36,0,75,4,1,0,0,605,0,0,0,5
2016/9/28 6:35,2289435,88,313,0,0,0,601,29,10,0,1266,0,0,104,16,30,4,5,24,0,64,3,1273,0,0,488,0,0,0,5
2016/9/28 6:36,684209,323,439,0,0,2,599,19,2,0,8,0,0,130,14,3,0,2,58,109,20,3,128,0,0,455,0,0,0,5
2016/9/28 6:37,941813,244,333,60,0,4,588,29,5,0,425,0,40,122,15,16,0,3,24,0,59,4,219,0,0,427,0,0,0,5
2016/9/28 6:38,7884553,49,101,0,0,0,579,17,2,0,623,4,8,115,20,3,4,7,26,0,27,4,13668,0,0,394,0,0,0,5
2016/9/28 6:39,1312364,21,148,3,0,4,579,56,43,0,874,30,0,120,17,3,0,2,24,0,18,4,392,0,0,454,0,0,0,9
2016/9/28 6:40,1161479,20,377,60,0,2,573,18,16,0,811,0,0,156,26,3,0,4,36,0,18,4,182,0,0,334,0,0,0,5
2016/9/28 6:41,759719,182,308,0,0,72,574,27,4,0,218,0,30,117,31,3,0,1,35,0,18,3,273,0,0,263,0,0,0,5
2016/9/28 6:42,1023543,15,315,36,0,0,597,18,2,0,780,0,8,144,24,3,3,2,22,0,20,4,122,0,0,276,0,0,0,2
2016/9/28 6:43,3285133,42,146,3,0,21,585,28,2,0,200,0,0,116,37,3,4,12,22,0,18,4,51,0,0,4028,0,0,0,2
2016/9/28 6:44,377910,19,296,0,0,2,589,44,8,0,8,0,0,118,18,3,0,2,24,0,18,3,27,0,0,259,0,0,0,2
2016/9/28 6:45,1320261,16,303,0,0,0,572,30,33,0,827,0,32,124,47,3,0,3,36,0,18,3,413,0,0,232,0,0,0,9
2016/9/28 6:46,390252,16,98,0,0,4,218,18,2,0,38,0,7,36,17,3,3,2,39,0,18,3,304,0,0,237,0,0,0,2
2016/9/28 6:47,249875,23,85,60,0,4,126,29,2,0,202,0,5,28,18,3,0,2,33,0,20,3,14,0,0,230,0,0,0,0
2016/9/28 6:48,91437,42,0,3,0,4,128,31,2,0,8,4,0,6,21,3,0,12,24,0,59,4,0,0,0,221,0,0,0,0
2016/9/28 6:49,103409,14,23,0,0,0,124,40,35,0,6,12,35,33,14,3,0,2,34,0,18,3,0,0,0,231,0,0,0,9
2016/9/28 6:50,113455,46,0,0,0,2,168,30,4,0,8,18,8,52,16,3,3,5,36,0,20,3,10,0,0,245,0,0,0,0
2016/9/28 6:51,282045,16,3,0,0,2,142,19,2,0,188,0,7,6,18,31,0,0,24,0,20,4,0,0,0,420,0,0,0,5
2016/9/28 6:52,136299,16,158,140,0,0,136,30,2,0,34,0,0,28,14,3,0,2,24,0,18,3,25,0,0,295,0,0,0,5
2016/9/28 6:53,97958,42,0,0,0,4,128,20,4,0,6,0,28,10,14,3,0,10,22,0,18,3,35,0,0,245,0,0,0,0
2016/9/28 6:54,117729,23,82,60,0,2,123,60,8,0,8,0,8,28,19,3,28,2,24,0,18,3,0,0,0,239,0,0,0,0
2016/9/28 6:55,62791,13,0,0,0,0,117,20,2,0,6,0,0,7,20,3,2,5,34,0,18,3,0,0,0,168,0,0,0,0
2016/9/28 6:56,71952,13,3,0,0,2,120,30,4,0,7,0,0,13,14,3,1,0,39,0,20,3,14,0,0,198,0,0,0,0
2016/9/28 6:57,102028,16,82,63,0,4,126,18,2,0,6,0,29,44,14,16,1,2,24,0,18,4,12,0,0,194,0,0,0,0
2016/9/28 6:58,71701,44,0,0,0,2,129,31,2,0,6,4,7,7,22,3,6,12,24,0,18,4,0,0,0,164,0,0,0,0
2016/9/28 6:59,116046,21,85,60,0,2,154,50,8,0,6,5,0,31,14,3,0,2,22,0,18,4,1,0,0,232,0,0,0,0
2016/9/28 7:00,101091,13,3,0,0,2,117,29,21,0,8,5,0,6,18,3,0,4,47,0,20,4,60,0,0,187,0,0,0,0
2016/9/28 7:01,97649,17,83,63,0,2,124,19,4,0,6,4,35,30,14,3,0,1,24,0,18,4,0,0,0,190,0,0,0,0
2016/9/28 7:02,68780,19,0,0,0,0,120,29,2,0,8,1,8,6,18,3,4,2,22,0,18,4,5,0,0,197,0,0,0,0
2016/9/28 7:03,81374,44,4,0,0,2,124,18,2,0,6,5,7,6,16,3,0,10,24,0,20,4,0,0,0,214,0,0,0,0
2016/9/28 7:04,115169,13,83,64,0,2,128,56,10,0,8,4,0,29,16,3,0,2,24,0,41,4,4,0,0,229,0,0,0,0
2016/9/28 7:05,101388,46,3,0,0,4,170,20,2,0,6,2,31,6,17,31,0,4,32,0,64,4,1,0,0,212,0,0,0,0
2016/9/28 7:06,146741,16,82,63,0,2,126,29,2,0,6,23,7,28,14,3,3,1,41,0,29,4,0,0,0,328,0,0,0,5
2016/9/28 7:07,98649,26,0,0,0,0,122,19,2,0,6,0,5,8,18,3,0,2,24,0,18,4,5,0,0,299,0,0,0,5
2016/9/28 7:08,101578,47,86,61,0,2,124,29,4,0,6,0,0,32,20,3,0,12,47,0,18,4,12,0,0,189,0,0,0,0
2016/9/28 7:09,72094,18,3,0,0,2,126,57,8,0,8,0,0,7,14,3,0,2,35,0,20,3,1,0,0,177,0,0,0,0
2016/9/28 7:10,63290,17,0,3,0,0,116,19,4,0,9,0,0,9,18,3,3,5,24,0,18,3,0,0,0,177,0,0,0,0
2016/9/28 7:11,235290,12,144,120,0,2,126,29,21,0,6,0,0,32,14,3,0,2,33,0,18,3,121,0,0,303,0,0,0,5
2016/9/28 7:12,1669523,14,0,0,0,2,200,17,2,0,179,0,0,43,25,3,0,5,24,0,18,3,5,0,0,2208,0,0,0,5
2016/9/28 7:13,1493428,47,0,0,0,0,124,29,2,0,11,4,0,29,20,3,0,5,24,0,18,4,277,0,0,1987,0,0,0,5
2016/9/28 7:14,105022,13,90,61,0,4,127,49,8,0,8,25,0,32,14,3,3,2,33,0,18,4,8,0,0,196,0,0,0,5
2016/9/28 7:15,229641,16,0,3,0,41,115,30,2,0,218,0,0,7,19,3,0,4,24,0,18,4,32,0,0,194,0,0,0,3
2016/9/28 7:16,69228,12,0,0,0,0,126,19,2,0,6,0,0,7,14,3,0,2,51,0,18,5,0,0,0,201,0,0,0,3
2016/9/28 7:17,135718,18,190,168,0,4,142,28,2,0,6,0,30,29,17,15,0,5,22,0,18,14,62,0,0,192,0,0,0,0
2016/9/28 7:18,69248,48,3,0,0,4,124,19,4,0,8,0,7,7,22,3,4,7,24,0,18,3,1,0,0,183,0,0,0,0
2016/9/28 7:19,138898,16,82,63,0,0,126,59,8,0,6,0,0,28,18,3,0,34,24,0,18,4,9,0,0,234,0,0,0,0
2016/9/28 7:20,72131,43,0,0,0,4,116,20,2,0,8,0,0,6,16,3,0,5,34,0,18,3,0,0,0,184,0,0,0,0
2016/9/28 7:21,89855,12,0,0,0,2,126,30,2,0,6,0,0,6,15,31,0,2,23,0,18,4,13,0,0,272,0,0,0,0
2016/9/28 7:22,114318,16,82,60,0,0,124,19,23,0,8,0,0,28,22,3,3,5,35,0,18,4,5,0,0,259,0,0,0,0
2016/9/28 7:23,122415,49,3,0,0,2,126,29,2,0,63,2,0,8,14,0,0,5,22,0,18,4,87,0,0,218,0,0,0,0
2016/9/28 7:24,119811,17,60,41,0,4,123,38,8,0,6,9,0,29,14,3,0,2,24,0,18,4,31,0,0,247,0,0,0,0
2016/9/28 7:25,73269,12,22,22,0,0,113,29,4,0,6,26,11,6,16,3,0,3,24,0,18,4,7,0,0,190,0,0,0,0
2016/9/28 7:26,87180,15,0,0,0,4,126,19,2,0,6,0,0,6,14,3,4,2,39,0,20,3,13,0,0,265,0,0,0,0
2016/9/28 7:27,226791,18,85,60,0,2,126,30,2,0,6,0,6,29,23,3,0,3,33,0,18,4,75,0,0,480,0,0,0,5
2016/9/28 7:28,68189,45,0,3,0,0,124,19,4,0,6,0,0,7,17,3,0,11,24,0,18,3,3,0,0,185,0,0,0,5
2016/9/28 7:29,104796,22,83,61,0,2,125,56,8,0,6,0,29,28,18,3,0,2,22,0,18,3,2,0,0,180,0,0,0,0
2016/9/28 7:30,114180,13,0,0,0,4,117,20,2,0,8,0,7,6,18,3,3,3,24,0,20,3,4,0,0,375,0,0,0,5
2016/9/28 7:31,63050,15,0,0,0,0,130,29,2,0,6,0,0,8,14,3,0,2,24,0,18,3,2,0,0,159,0,0,0,5
2016/9/28 7:32,91004,13,75,46,0,2,126,29,2,0,9,0,0,34,20,3,0,5,35,0,20,3,7,0,0,187,0,0,0,0
2016/9/28 7:33,86116,42,0,3,0,2,128,19,22,0,8,0,0,7,14,3,0,17,22,0,22,4,3,0,0,216,0,0,0,0
2016/9/28 7:34,111197,21,68,45,0,0,136,60,8,0,23,9,0,30,16,3,3,2,24,0,20,3,2,0,0,193,0,0,0,0
2016/9/28 7:35,90488,45,4,0,0,2,112,19,2,0,14,6,0,6,18,31,0,5,22,0,18,4,4,0,0,253,0,0,0,0
2016/9/28 7:36,81562,13,3,4,0,2,126,28,2,0,8,2,0,7,14,3,0,2,50,0,20,4,2,0,0,226,0,0,0,0
2016/9/28 7:37,100103,13,82,63,0,0,126,19,4,0,6,3,1,29,20,15,0,5,24,0,18,4,7,0,0,216,0,0,0,0
2016/9/28 7:38,94144,45,0,0,0,4,122,28,2,0,6,4,0,7,23,3,5,7,35,0,18,3,3,0,0,271,0,0,0,0
2016/9/28 7:39,127003,18,143,120,0,2,126,43,8,0,6,1,0,29,14,3,0,2,23,0,18,4,32,0,0,192,0,0,0,0
2016/9/28 7:40,71870,18,0,0,0,0,116,29,4,0,8,5,0,6,15,3,0,3,23,0,22,4,1,0,0,208,0,0,0,0
2016/9/28 7:41,134640,17,177,152,0,4,124,19,2,0,6,3,28,28,14,3,0,2,22,0,18,3,2,0,0,267,0,0,0,0
